router_file,method,path,screen_id
ctem_engine_router.py,GET,/api/v1/ctem/cycles/{cycle_id},S16
ctem_engine_router.py,DELETE,/api/v1/ctem/cycles/{cycle_id},S16
ctem_engine_router.py,POST,/api/v1/ctem/cycles/{cycle_id}/advance,S16
ctem_engine_router.py,GET,/api/v1/ctem/cycles/{cycle_id}/exposures,S14
ctem_engine_router.py,POST,/api/v1/ctem/cycles/{cycle_id}/scope,S16
ctem_engine_router.py,POST,/api/v1/ctem/cycles/{cycle_id}/discover,S16
ctem_engine_router.py,POST,/api/v1/ctem/cycles/{cycle_id}/prioritize,S16
ctem_engine_router.py,POST,/api/v1/ctem/exposures,S14
ctem_engine_router.py,PUT,/api/v1/ctem/exposures/{exposure_id},S14
ctem_engine_router.py,POST,/api/v1/ctem/exposures/{exposure_id}/validate,S14
ctem_engine_router.py,POST,/api/v1/ctem/exposures/{exposure_id}/mobilize,S14
ctem_engine_router.py,GET,/api/v1/ctem/dashboard,S03
ctem_engine_router.py,GET,/api/v1/ctem/stats,S16
ctem_router.py,POST,/api/v1/ctem/cycles,S16
ctem_router.py,GET,/api/v1/ctem/cycles,S16
ctem_router.py,GET,/api/v1/ctem/cycles/{cycle_id},S16
ctem_router.py,POST,/api/v1/ctem/cycles/{cycle_id}/advance,S16
ctem_router.py,POST,/api/v1/ctem/cycles/{cycle_id}/exposures,S14
ctem_router.py,GET,/api/v1/ctem/cycles/{cycle_id}/exposures,S14
ctem_router.py,PATCH,/api/v1/ctem/exposures/{exposure_id},S14
ctem_router.py,POST,/api/v1/ctem/cycles/{cycle_id}/scope,S16
cve_enrichment_router.py,GET,/api/v1/cve/stats,S17
cve_enrichment_router.py,GET,/api/v1/cve/{cve_id},S17
cve_enrichment_router.py,POST,/api/v1/cve/batch,S17
cve_enrichment_router.py,GET,/api/v1/cve/search,S17
cve_enrichment_router.py,GET,/api/v1/cve/top-epss,S17
cve_enrichment_router.py,GET,/api/v1/cve/cache/stats,S17
cve_enrichment_router.py,DELETE,/api/v1/cve/cache,S17
cve_enrichment_router.py,DELETE,/api/v1/cve/cache/{cve_id},S17
cwpp_router.py,POST,/api/v1/cwpp/workloads,S11
cwpp_router.py,DELETE,/api/v1/cwpp/workloads/{workload_id},S11
cwpp_router.py,GET,/api/v1/cwpp/workloads,S11
cwpp_router.py,GET,/api/v1/cwpp/workloads/{workload_id},S11
cwpp_router.py,POST,/api/v1/cwpp/workloads/{workload_id}/detect,S11
cwpp_router.py,POST,/api/v1/cwpp/workloads/{workload_id}/compliance,S25
cwpp_router.py,GET,/api/v1/cwpp/threats,S11
cwpp_router.py,GET,/api/v1/cwpp/summary,S11
cyber_insurance_router.py,GET,/api/v1/cyber-insurance/policies,S17
cyber_insurance_router.py,POST,/api/v1/cyber-insurance/policies,S17
cyber_insurance_router.py,GET,/api/v1/cyber-insurance/assessments,S17
cyber_insurance_router.py,POST,/api/v1/cyber-insurance/assessments,S17
cyber_insurance_router.py,GET,/api/v1/cyber-insurance/claims,S17
cyber_insurance_router.py,POST,/api/v1/cyber-insurance/claims,S17
cyber_insurance_router.py,PATCH,/api/v1/cyber-insurance/claims/{claim_id},S17
cyber_insurance_router.py,GET,/api/v1/cyber-insurance/stats,S17
cyber_resilience_router.py,POST,/api/v1/cyber-resilience/assessments,S17
cyber_resilience_router.py,PATCH,/api/v1/cyber-resilience/assessments/{assessment_id}/maturity,S17
cyber_resilience_router.py,GET,/api/v1/cyber-resilience/assessments,S17
cyber_resilience_router.py,GET,/api/v1/cyber-resilience/score,S17
cyber_resilience_router.py,POST,/api/v1/cyber-resilience/exercises,S17
cyber_resilience_router.py,POST,/api/v1/cyber-resilience/exercises/{exercise_id}/complete,S17
cyber_resilience_router.py,GET,/api/v1/cyber-resilience/exercises,S17
cyber_resilience_router.py,POST,/api/v1/cyber-resilience/metrics,S17
cyber_resilience_router.py,GET,/api/v1/cyber-resilience/metrics/summary,S17
cyber_threat_intelligence_router.py,POST,/api/v1/cyber-threat-intel/reports,S04
cyber_threat_intelligence_router.py,GET,/api/v1/cyber-threat-intel/reports,S04
cyber_threat_intelligence_router.py,GET,/api/v1/cyber-threat-intel/reports/{report_id},S04
cyber_threat_intelligence_router.py,POST,/api/v1/cyber-threat-intel/reports/{report_id}/publish,S04
cyber_threat_intelligence_router.py,POST,/api/v1/cyber-threat-intel/reports/{report_id}/iocs,S04
cyber_threat_intelligence_router.py,GET,/api/v1/cyber-threat-intel/iocs,S19
cyber_threat_intelligence_router.py,GET,/api/v1/cyber-threat-intel/stats,S17
cyber_threat_modeling_router.py,POST,/api/v1/cyber-threat-models/models,S28
cyber_threat_modeling_router.py,POST,/api/v1/cyber-threat-models/models/{model_id}/trees,S28
cyber_threat_modeling_router.py,PUT,/api/v1/cyber-threat-models/trees/{tree_id}/mitigate,S17
cyber_threat_modeling_router.py,POST,/api/v1/cyber-threat-models/models/{model_id}/actors,S28
cyber_threat_modeling_router.py,PUT,/api/v1/cyber-threat-models/models/{model_id}/finalize,S28
cyber_threat_modeling_router.py,GET,/api/v1/cyber-threat-models/models/{model_id},S28
cyber_threat_modeling_router.py,GET,/api/v1/cyber-threat-models/unmitigated,S17
cyber_threat_modeling_router.py,GET,/api/v1/cyber-threat-models/summary,S17
cyberark_live_connector_router.py,GET,/api/v1/connectors/cyberark-live/health,S29
cyberark_live_connector_router.py,GET,/api/v1/connectors/cyberark-live/status,S29
cyberark_live_connector_router.py,POST,/api/v1/connectors/cyberark-live/sync,S29
dark_web_monitoring_router.py,POST,/api/v1/dark-web/mentions,S30
dark_web_monitoring_router.py,GET,/api/v1/dark-web/mentions,S30
dark_web_monitoring_router.py,GET,/api/v1/dark-web/mentions/{mention_id},S30
dark_web_monitoring_router.py,PUT,/api/v1/dark-web/mentions/{mention_id}/status,S30
dark_web_monitoring_router.py,POST,/api/v1/dark-web/keywords,S08
dark_web_monitoring_router.py,GET,/api/v1/dark-web/keywords,S08
dark_web_monitoring_router.py,POST,/api/v1/dark-web/exposures,S14
dark_web_monitoring_router.py,GET,/api/v1/dark-web/exposures,S14
dark_web_monitoring_router.py,GET,/api/v1/dark-web/credential-exposures,S17
dark_web_monitoring_router.py,GET,/api/v1/dark-web/stats,S17
dashboard_builder_router.py,GET,/api/v1/dashboards/templates,S03
dashboard_builder_router.py,GET,/api/v1/dashboards/widget-library,S03
dashboard_builder_router.py,POST,/api/v1/dashboards/from-template,S03
dashboard_builder_router.py,POST,/api/v1/dashboards,S03
dashboard_builder_router.py,GET,/api/v1/dashboards,S03
dashboard_builder_router.py,GET,/api/v1/dashboards/{dashboard_id},S03
dashboard_builder_router.py,PUT,/api/v1/dashboards/{dashboard_id},S03
dashboard_builder_router.py,DELETE,/api/v1/dashboards/{dashboard_id},S03
dashboard_builder_router.py,POST,/api/v1/dashboards/{dashboard_id}/widgets,S03
dashboard_builder_router.py,PUT,/api/v1/dashboards/{dashboard_id}/widgets/{widget_id},S03
dashboard_builder_router.py,DELETE,/api/v1/dashboards/{dashboard_id}/widgets/{widget_id},S03
dashboard_builder_router.py,POST,/api/v1/dashboards/{dashboard_id}/reorder,S03
dashboard_builder_router.py,POST,/api/v1/dashboards/{dashboard_id}/share,S03
dashboard_builder_router.py,POST,/api/v1/dashboards/{dashboard_id}/clone,S03
dashboard_builder_router.py,GET,/api/v1/dashboards/{dashboard_id}/stats,S03
dast_pentest_router.py,GET,/api/v1/connectors/dast/health,S29
dast_pentest_router.py,POST,/api/v1/connectors/dast/scan,S29
dast_pentest_router.py,POST,/api/v1/connectors/dast/ingest/zap,S29
dast_pentest_router.py,POST,/api/v1/connectors/dast/ingest/nuclei,S29
dast_pentest_router.py,GET,/api/v1/connectors/dast/status/{org_id},S29
dast_router.py,POST,/api/v1/dast/scan,S07
dast_router.py,GET,/api/v1/dast/scans/{scan_id},S07
dast_router.py,GET,/api/v1/dast/findings,S17
dast_router.py,GET,/api/v1/dast/headers/{url:path},S17
dast_router.py,GET,/api/v1/dast/profiles,S17
dast_router.py,GET,/api/v1/dast/stats,S17
dast_router.py,GET,/api/v1/dast/health,S17
data_classification_router.py,POST,/api/v1/classification/assets,S17
data_classification_router.py,GET,/api/v1/classification/assets,S17
data_classification_router.py,GET,/api/v1/classification/assets/{asset_id},S17
data_classification_router.py,POST,/api/v1/classification/assets/{asset_id}/auto-classify,S17
data_classification_router.py,POST,/api/v1/classification/assets/{asset_id}/upgrade,S17
data_classification_router.py,POST,/api/v1/classification/assets/{asset_id}/downgrade,S17
data_classification_router.py,GET,/api/v1/classification/stats,S17
data_classification_router.py,GET,/api/v1/classification/audit,S25
data_classification_router.py,GET,/api/v1/classification/handling/{level},S17
data_discovery_router.py,POST,/api/v1/data-discovery/datastores,S17
data_discovery_router.py,GET,/api/v1/data-discovery/datastores,S17
data_discovery_router.py,GET,/api/v1/data-discovery/datastores/{datastore_id},S17
data_discovery_router.py,POST,/api/v1/data-discovery/datastores/{datastore_id}/discoveries,S17
data_discovery_router.py,GET,/api/v1/data-discovery/discoveries,S17
data_discovery_router.py,POST,/api/v1/data-discovery/datastores/{datastore_id}/scans,S07
data_discovery_router.py,GET,/api/v1/data-discovery/scans,S07
data_discovery_router.py,GET,/api/v1/data-discovery/stats,S17
data_exfiltration_router.py,POST,/api/v1/data-exfiltration/incidents,S21
data_exfiltration_router.py,GET,/api/v1/data-exfiltration/incidents,S21
data_exfiltration_router.py,GET,/api/v1/data-exfiltration/incidents/{incident_id},S21
data_exfiltration_router.py,PUT,/api/v1/data-exfiltration/incidents/{incident_id}/status,S21
data_exfiltration_router.py,POST,/api/v1/data-exfiltration/policies,S17
data_exfiltration_router.py,GET,/api/v1/data-exfiltration/policies,S17
data_exfiltration_router.py,POST,/api/v1/data-exfiltration/indicators,S17
data_exfiltration_router.py,GET,/api/v1/data-exfiltration/indicators,S17
data_exfiltration_router.py,GET,/api/v1/data-exfiltration/stats,S17
data_governance_router.py,POST,/api/v1/data-governance/assets,S17
data_governance_router.py,GET,/api/v1/data-governance/assets,S17
data_governance_router.py,GET,/api/v1/data-governance/assets/{asset_id},S17
data_governance_router.py,PATCH,/api/v1/data-governance/assets/{asset_id}/classification,S17
data_governance_router.py,POST,/api/v1/data-governance/policies,S17
data_governance_router.py,GET,/api/v1/data-governance/policies,S17
data_governance_router.py,POST,/api/v1/data-governance/violations,S17
data_governance_router.py,GET,/api/v1/data-governance/violations,S17
data_governance_router.py,POST,/api/v1/data-governance/violations/{violation_id}/resolve,S17
data_governance_router.py,POST,/api/v1/data-governance/flows,S17
data_governance_router.py,GET,/api/v1/data-governance/flows,S17
data_governance_router.py,GET,/api/v1/data-governance/stats,S17
data_lake_security_router.py,POST,/api/v1/data-lake-security/stores,S17
data_lake_security_router.py,GET,/api/v1/data-lake-security/stores,S17
data_lake_security_router.py,POST,/api/v1/data-lake-security/stores/{store_id}/assess,S17
data_lake_security_router.py,POST,/api/v1/data-lake-security/stores/{store_id}/access,S13
data_lake_security_router.py,GET,/api/v1/data-lake-security/stores/{store_id}/access,S13
data_lake_security_router.py,GET,/api/v1/data-lake-security/stores/{store_id}/exfil-risk,S17
data_lake_security_router.py,GET,/api/v1/data-lake-security/stats,S17
data_privacy_router.py,POST,/api/v1/data-privacy/assets,S17
data_privacy_router.py,GET,/api/v1/data-privacy/assets,S17
data_privacy_router.py,GET,/api/v1/data-privacy/assets/{asset_id},S17
data_privacy_router.py,POST,/api/v1/data-privacy/requests,S17
data_privacy_router.py,GET,/api/v1/data-privacy/requests,S17
data_privacy_router.py,PUT,/api/v1/data-privacy/requests/{request_id}/status,S17
data_privacy_router.py,GET,/api/v1/data-privacy/stats,S17
data_retention_router.py,GET,/api/v1/data-retention/policies,S17
data_retention_router.py,POST,/api/v1/data-retention/policies,S17
data_retention_router.py,GET,/api/v1/data-retention/datasets,S17
data_retention_router.py,POST,/api/v1/data-retention/datasets,S17
data_retention_router.py,POST,/api/v1/data-retention/datasets/{dataset_id}/legal-hold,S17
data_retention_router.py,POST,/api/v1/data-retention/datasets/{dataset_id}/release-hold,S17
data_retention_router.py,POST,/api/v1/data-retention/datasets/{dataset_id}/schedule-delete,S17
data_retention_router.py,POST,/api/v1/data-retention/datasets/{dataset_id}/complete-delete,S17
data_retention_router.py,GET,/api/v1/data-retention/deletion-audit,S17
data_retention_router.py,GET,/api/v1/data-retention/stats,S17
data_security_router.py,GET,/api/v1/data/classifications,S17
data_security_router.py,POST,/api/v1/data/scan,S07
data_security_router.py,GET,/api/v1/data/flows,S17
data_security_router.py,POST,/api/v1/data/flows/register,S17
data_security_router.py,GET,/api/v1/data/policies,S17
data_security_router.py,POST,/api/v1/data/policies/evaluate,S17
data_security_router.py,POST,/api/v1/data/mask,S17
data_security_router.py,GET,/api/v1/data/residency,S17
data_security_router.py,POST,/api/v1/data/residency/register,S17
data_security_router.py,POST,/api/v1/data/breach-impact,S17
db_security_router.py,POST,/api/v1/db-security/inventory,S17
db_security_router.py,GET,/api/v1/db-security/inventory,S17
db_security_router.py,DELETE,/api/v1/db-security/inventory/{db_id},S17
db_security_router.py,POST,/api/v1/db-security/scan,S07
db_security_router.py,GET,/api/v1/db-security/scan/{db_id},S07
db_security_router.py,POST,/api/v1/db-security/privilege-audit,S17
db_security_router.py,POST,/api/v1/db-security/exposure-detection,S14
db_security_router.py,POST,/api/v1/db-security/query-audit,S17
db_security_router.py,GET,/api/v1/db-security/posture,S09
dbir_router.py,POST,/api/v1/dbir/import,S17
dbir_router.py,GET,/api/v1/dbir/incidents,S21
dbir_router.py,GET,/api/v1/dbir/stats,S17
ddos_protection_router.py,POST,/api/v1/ddos-protection/resources,S17
ddos_protection_router.py,GET,/api/v1/ddos-protection/resources,S17
ddos_protection_router.py,POST,/api/v1/ddos-protection/attacks,S17
ddos_protection_router.py,GET,/api/v1/ddos-protection/attacks,S17
ddos_protection_router.py,PATCH,/api/v1/ddos-protection/attacks/{attack_id}/status,S17
ddos_protection_router.py,POST,/api/v1/ddos-protection/rules,S20
ddos_protection_router.py,GET,/api/v1/ddos-protection/rules,S20
ddos_protection_router.py,GET,/api/v1/ddos-protection/stats,S17
deception_analytics_router.py,POST,/api/v1/deception-analytics/assets,S17
deception_analytics_router.py,GET,/api/v1/deception-analytics/assets,S17
deception_analytics_router.py,GET,/api/v1/deception-analytics/assets/{asset_id},S17
deception_analytics_router.py,PUT,/api/v1/deception-analytics/assets/{asset_id}/deactivate,S17
deception_analytics_router.py,POST,/api/v1/deception-analytics/interactions,S17
deception_analytics_router.py,GET,/api/v1/deception-analytics/interactions,S17
deception_analytics_router.py,POST,/api/v1/deception-analytics/campaigns,S17
deception_analytics_router.py,GET,/api/v1/deception-analytics/campaigns,S17
deception_analytics_router.py,PUT,/api/v1/deception-analytics/campaigns/{campaign_id}/stats,S17
deception_analytics_router.py,GET,/api/v1/deception-analytics/stats,S17
deception_router.py,POST,/api/v1/deception/canaries,S17
deception_router.py,GET,/api/v1/deception/canaries,S17
deception_router.py,DELETE,/api/v1/deception/canaries/{canary_id},S17
deception_router.py,POST,/api/v1/deception/check,S17
deception_router.py,GET,/api/v1/deception/alerts,S17
deception_router.py,GET,/api/v1/deception/stats,S17
deception_router.py,POST,/api/v1/deception/honeypots,S17
deduplication_router.py,POST,/api/v1/deduplication/process,S17
deduplication_router.py,POST,/api/v1/deduplication/process/batch,S17
deduplication_router.py,GET,/api/v1/deduplication/clusters,S11
deduplication_router.py,GET,/api/v1/deduplication/clusters/{cluster_id},S11
deduplication_router.py,PUT,/api/v1/deduplication/clusters/{cluster_id}/status,S11
deduplication_router.py,PUT,/api/v1/deduplication/clusters/{cluster_id}/assign,S11
deduplication_router.py,PUT,/api/v1/deduplication/clusters/{cluster_id}/ticket,S11
deduplication_router.py,GET,/api/v1/deduplication/clusters/{cluster_id}/related,S11
deduplication_router.py,GET,/api/v1/deduplication/correlations,S17
deduplication_router.py,POST,/api/v1/deduplication/correlations,S17
deduplication_router.py,GET,/api/v1/deduplication/stats,S17
deduplication_router.py,GET,/api/v1/deduplication/stats/{org_id},S17
deduplication_router.py,POST,/api/v1/deduplication/correlate/cross-stage,S17
deduplication_router.py,GET,/api/v1/deduplication/graph,S15
deduplication_router.py,POST,/api/v1/deduplication/feedback,S19
deduplication_router.py,POST,/api/v1/deduplication/baseline/compare,S17
deduplication_router.py,POST,/api/v1/deduplication/clusters/merge,S11
deduplication_router.py,POST,/api/v1/deduplication/clusters/{cluster_id}/split,S11
deduplication_router.py,GET,/api/v1/deduplication/health,S17
deduplication_router.py,GET,/api/v1/deduplication/status,S17
deep_code_analysis_router.py,POST,/api/v1/dca/analyze,S17
deep_code_analysis_router.py,GET,/api/v1/dca/analyses,S17
deep_code_analysis_router.py,GET,/api/v1/dca/analyses/{analysis_id}/summary,S17
deep_code_analysis_router.py,POST,/api/v1/dca/analyses/{analysis_id}/feed-api-discovery,S19
deep_code_analysis_router.py,POST,/api/v1/dca/analyses/{analysis_id}/feed-data-classification,S19
deep_code_analysis_router.py,GET,/api/v1/dca/stats,S17
defender_xdr_connector_router.py,GET,/api/v1/connectors/defender-xdr/health,S29
defender_xdr_connector_router.py,GET,/api/v1/connectors/defender-xdr/status,S29
defender_xdr_connector_router.py,POST,/api/v1/connectors/defender-xdr/ingest,S29
defender_xdr_connector_router.py,POST,/api/v1/connectors/defender-xdr/ingest/alert,S29
defender_xdr_connector_router.py,POST,/api/v1/connectors/defender-xdr/parse,S29
defender_xdr_live_connector_router.py,GET,/api/v1/connectors/defender-xdr-live/health,S29
defender_xdr_live_connector_router.py,GET,/api/v1/connectors/defender-xdr-live/status,S29
defender_xdr_live_connector_router.py,POST,/api/v1/connectors/defender-xdr-live/sync,S29
dep_scanner_router.py,POST,/api/v1/dep-scanner/scan-requirements,S07
dep_scanner_router.py,POST,/api/v1/dep-scanner/scan-package-json,S07
dep_scanner_router.py,GET,/api/v1/dep-scanner/scan-installed,S07
dep_scanner_router.py,GET,/api/v1/dep-scanner/outdated,S17
dep_scanner_router.py,GET,/api/v1/dep-scanner/vulnerable,S17
dep_scanner_router.py,GET,/api/v1/dep-scanner/upgrade-plan,S17
deployment_router.py,GET,/api/v1/deployment/health,S17
deployment_router.py,GET,/api/v1/deployment/status,S17
deployment_router.py,POST,/api/v1/deployment/initialize,S17
deployment_router.py,GET,/api/v1/deployment/config,S31
deployment_router.py,GET,/api/v1/deployment/migrations,S17
deployment_router.py,GET,/api/v1/deployment/services,S17
deployment_router.py,GET,/api/v1/deployment/validate,S17
design_doc_router.py,POST,/api/v1/design-doc/ingest,S17
design_doc_router.py,POST,/api/v1/design-doc/extract,S17
design_doc_router.py,GET,/api/v1/design-doc/ingests,S17
design_doc_router.py,POST,/api/v1/design-doc/auto-model,S17
design_doc_router.py,GET,/api/v1/design-doc/stride,S17
dev_identity_router.py,POST,/api/v1/dev-identity/analyze,S17
dev_identity_router.py,GET,/api/v1/dev-identity/score,S17
dev_identity_router.py,POST,/api/v1/dev-identity/watch,S17
dev_identity_router.py,POST,/api/v1/dev-identity/unwatch,S17
dev_identity_router.py,GET,/api/v1/dev-identity/watchlist,S17
dev_identity_router.py,GET,/api/v1/dev-identity/health,S17
dev_identity_router.py,GET,/api/v1/dev-identity/status,S17
developer_portal_router.py,GET,/api/v1/developer/findings,S17
developer_portal_router.py,GET,/api/v1/developer/repos,S04
developer_portal_router.py,GET,/api/v1/developer/repos/{name}/score,S04
developer_portal_router.py,GET,/api/v1/developer/findings/{id}/fix,S17
developer_portal_router.py,GET,/api/v1/developer/repos/{name}/upgrades,S04
developer_portal_router.py,GET,/api/v1/developer/learn/{finding_type},S17
developer_portal_router.py,POST,/api/v1/developer/repos/register,S04
developer_portal_router.py,GET,/api/v1/developer/stats,S17
developer_portal_router.py,GET,/api/v1/developer/leaderboard,S17
developer_profiles_router.py,GET,/api/v1/developer-profiles,S17
developer_profiles_router.py,GET,/api/v1/developer-profiles/,S17
developer_profiles_router.py,GET,/api/v1/developer-profiles/leaderboard/risk,S17
developer_profiles_router.py,GET,/api/v1/developer-profiles/{dev_id},S17
devsecops_router.py,POST,/api/v1/devsecops/pipelines,S17
devsecops_router.py,GET,/api/v1/devsecops/pipelines,S17
devsecops_router.py,POST,/api/v1/devsecops/pipelines/{pipeline_id}/runs,S17
devsecops_router.py,GET,/api/v1/devsecops/runs,S17
devsecops_router.py,GET,/api/v1/devsecops/runs/{run_id},S17
devsecops_router.py,GET,/api/v1/devsecops/findings,S17
devsecops_router.py,POST,/api/v1/devsecops/findings/{finding_id}/suppress,S17
devsecops_router.py,POST,/api/v1/devsecops/gate-policies,S17
devsecops_router.py,GET,/api/v1/devsecops/gate-policies,S17
devsecops_router.py,GET,/api/v1/devsecops/stats,S17
digital_forensics_router.py,GET,/api/v1/digital-forensics/cases,S21
digital_forensics_router.py,POST,/api/v1/digital-forensics/cases,S21
digital_forensics_router.py,GET,/api/v1/digital-forensics/cases/{case_id},S21
digital_forensics_router.py,POST,/api/v1/digital-forensics/cases/{case_id}/close,S21
digital_forensics_router.py,GET,/api/v1/digital-forensics/cases/{case_id}/evidence,S25
digital_forensics_router.py,POST,/api/v1/digital-forensics/cases/{case_id}/evidence,S25
digital_forensics_router.py,GET,/api/v1/digital-forensics/cases/{case_id}/analysis,S21
digital_forensics_router.py,POST,/api/v1/digital-forensics/cases/{case_id}/analysis,S21
digital_forensics_router.py,GET,/api/v1/digital-forensics/evidence/{evidence_id}/custody,S25
digital_forensics_router.py,POST,/api/v1/digital-forensics/evidence/{evidence_id}/custody,S25
digital_forensics_router.py,GET,/api/v1/digital-forensics/stats,S17
digital_identity_router.py,POST,/api/v1/digital-identity/profiles,S17
digital_identity_router.py,GET,/api/v1/digital-identity/profiles,S17
digital_identity_router.py,GET,/api/v1/digital-identity/profiles/{user_id},S17
digital_identity_router.py,PUT,/api/v1/digital-identity/profiles/{user_id}/verify,S17
digital_identity_router.py,PUT,/api/v1/digital-identity/profiles/{user_id}/suspend,S17
digital_identity_router.py,POST,/api/v1/digital-identity/events,S17
digital_identity_router.py,GET,/api/v1/digital-identity/events/{user_id},S17
digital_identity_router.py,POST,/api/v1/digital-identity/attributes/{user_id},S17
digital_identity_router.py,GET,/api/v1/digital-identity/attributes/{user_id},S17
digital_identity_router.py,GET,/api/v1/digital-identity/stats,S17
digital_twin_security_router.py,POST,/api/v1/digital-twin/twins,S17
digital_twin_security_router.py,GET,/api/v1/digital-twin/twins,S17
digital_twin_security_router.py,GET,/api/v1/digital-twin/twins/{twin_id},S17
digital_twin_security_router.py,POST,/api/v1/digital-twin/twins/{twin_id}/simulations,S17
digital_twin_security_router.py,GET,/api/v1/digital-twin/simulations,S17
digital_twin_security_router.py,POST,/api/v1/digital-twin/simulations/{simulation_id}/findings,S17
digital_twin_security_router.py,GET,/api/v1/digital-twin/findings,S17
digital_twin_security_router.py,GET,/api/v1/digital-twin/stats,S17
dlp_router.py,POST,/api/v1/dlp/scan,S07
dlp_router.py,POST,/api/v1/dlp/scan-file,S07
dlp_router.py,POST,/api/v1/dlp/redact,S23
dlp_router.py,GET,/api/v1/dlp/results,S23
dlp_router.py,GET,/api/v1/dlp/results/{scan_id},S23
dlp_router.py,GET,/api/v1/dlp/stats,S23
dlp_router.py,POST,/api/v1/dlp/patterns,S23
dlp_router.py,POST,/api/v1/dlp/policies,S23
dlp_router.py,GET,/api/v1/dlp/policies,S23
dlp_router.py,GET,/api/v1/dlp/policies/{policy_id},S23
dlp_router.py,POST,/api/v1/dlp/detect,S23
dlp_router.py,GET,/api/v1/dlp/incidents,S21
dlp_router.py,PATCH,/api/v1/dlp/incidents/{incident_id}/status,S21
dlp_router.py,POST,/api/v1/dlp/exceptions,S18
dlp_router.py,GET,/api/v1/dlp/exceptions,S18
dlp_router.py,GET,/api/v1/dlp/dlp-stats,S23
dlp_router.py,GET,/api/v1/dlp/daily-trends,S23
drift_router.py,POST,/api/v1/drift/check,S17
drift_router.py,POST,/api/v1/drift/check/batch,S17
drift_router.py,GET,/api/v1/drift/active,S17
drift_router.py,GET,/api/v1/drift/summary,S17
drift_router.py,GET,/api/v1/drift/trend,S17
drift_router.py,GET,/api/v1/drift/baselines,S17
drift_router.py,POST,/api/v1/drift/baselines,S17
drift_router.py,DELETE,/api/v1/drift/baselines/{rule_id},S17
drift_router.py,GET,/api/v1/drift/defaults,S17
drift_router.py,POST,/api/v1/drift/defaults/load,S17
drift_router.py,GET,/api/v1/drift/history,S17
drift_router.py,POST,/api/v1/drift/resolve/{drift_id},S17
drift_router.py,GET,/api/v1/drift/remediation/{drift_id},S17
drp_router.py,POST,/api/v1/drp/scan,S07
drp_router.py,GET,/api/v1/drp/risks,S17
drp_router.py,POST,/api/v1/drp/check/credential,S17
drp_router.py,GET,/api/v1/drp/typosquats/{domain},S17
drp_router.py,GET,/api/v1/drp/certificates/{domain},S08
drp_router.py,GET,/api/v1/drp/summary,S17
duckdb_analytics_router.py,GET,/api/v1/duckdb-analytics/risk-summary,S17
duckdb_analytics_router.py,GET,/api/v1/duckdb-analytics/asset-vulnerability,S17
duckdb_analytics_router.py,GET,/api/v1/duckdb-analytics/threat-intel-correlation,S19
duckdb_analytics_router.py,GET,/api/v1/duckdb-analytics/compliance-trend,S25
duckdb_analytics_router.py,GET,/api/v1/duckdb-analytics/executive-dashboard,S03
duckdb_analytics_router.py,GET,/api/v1/duckdb-analytics/domains,S17
duckdb_analytics_router.py,POST,/api/v1/duckdb-analytics/custom-query,S17
duckdb_analytics_router.py,GET,/api/v1/duckdb-analytics/health,S17
duckdb_analytics_router.py,GET,/api/v1/duckdb-analytics/status,S17
dynamic_rule_dsl_router.py,POST,/api/v1/rules/dsl/validate,S20
dynamic_rule_dsl_router.py,POST,/api/v1/rules/dsl/publish,S20
dynamic_rule_dsl_router.py,GET,/api/v1/rules/dsl,S20
dynamic_rule_dsl_router.py,GET,/api/v1/rules/dsl/schema,S20
dynamic_rule_dsl_router.py,GET,/api/v1/rules/dsl/stats,S20
dynamic_rule_dsl_router.py,GET,/api/v1/rules/dsl/{key},S20
dynamic_rule_dsl_router.py,DELETE,/api/v1/rules/dsl/{key},S20
dynamic_rule_dsl_router.py,POST,/api/v1/rules/dsl/{key}/evaluate,S20
edr_connector_router.py,GET,/api/v1/connectors/edr/health,S29
edr_connector_router.py,GET,/api/v1/connectors/edr/status,S29
edr_connector_router.py,POST,/api/v1/connectors/edr/sync,S29
edr_connector_router.py,POST,/api/v1/connectors/edr/sync/falco,S29
edr_connector_router.py,POST,/api/v1/connectors/edr/sync/osquery,S29
edr_connector_router.py,POST,/api/v1/connectors/edr/sync/wazuh,S29
edr_connector_router.py,POST,/api/v1/connectors/edr/sync/all-tenants,S29
edr_router.py,POST,/api/v1/edr/endpoints,S27
edr_router.py,GET,/api/v1/edr/endpoints,S27
edr_router.py,GET,/api/v1/edr/endpoints/{endpoint_id},S27
edr_router.py,POST,/api/v1/edr/endpoints/{endpoint_id}/process-events,S27
edr_router.py,GET,/api/v1/edr/process-events,S27
edr_router.py,GET,/api/v1/edr/detections,S20
edr_router.py,PATCH,/api/v1/edr/detections/{detection_id}/status,S20
edr_router.py,POST,/api/v1/edr/endpoints/{endpoint_id}/isolate,S27
edr_router.py,POST,/api/v1/edr/endpoints/{endpoint_id}/release,S27
edr_router.py,GET,/api/v1/edr/stats,S27
email_filtering_router.py,POST,/api/v1/email-filtering/rules,S20
email_filtering_router.py,GET,/api/v1/email-filtering/rules,S20
email_filtering_router.py,GET,/api/v1/email-filtering/rules/{rule_id},S20
email_filtering_router.py,POST,/api/v1/email-filtering/events,S17
email_filtering_router.py,GET,/api/v1/email-filtering/events,S17
email_filtering_router.py,GET,/api/v1/email-filtering/stats,S17
email_security_router.py,GET,/api/v1/email-security/domains,S17
